uniprot_acc	inferred_tier_a	inferred_tier_b	confidence_score	contradiction_flag	composite_architecture	n_sources	conflict_notes	curator_decision	curator_notes
D3IVT4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D3GG05	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D3GFV1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D3GFU3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D3GFN1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D3XNA2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D6R026	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D6R053	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D7NZK1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E2CX29	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E2CX20	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E2CX11	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E2CX02	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E1ANT8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0ZMI7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0WWJ6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0WWI7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0WWH8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0WWG9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0AA53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0AA48	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0AA30	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E0AA24	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D9IWK7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D9IWK6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D9IWK5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D7NZL9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D7NZM8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D7NZP6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0V2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0W1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0X0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E2CX47	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0X9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0Z9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X108	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X117	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X126	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D9IWK3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D9IWK4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
D8X0Y8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
E5KD41	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6U9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6U6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBB4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB98	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB82	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB74	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB66	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB57	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB48	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB40	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB32	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB23	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HB11	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAT3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAR7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAP5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBD5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAM9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAK8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAJ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAI3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAH5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAG9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAG3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAF7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAB6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAA7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4P8Q7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4P7N8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4P7M9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4N887	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4N7I8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HAL6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4N7E9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBE8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBG5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HP48	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HP44	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNU9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNU7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNU5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNU3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNU1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNT9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNT7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNT5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNT3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNT1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNS9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNM1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBF7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNL9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNL5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNL3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNL1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNK9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HN01	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HMZ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HMY3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HMW6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HMV1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HMU2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBL7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBH9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBH4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HBG9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HNL7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C4N7D3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C3VHP4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C1JI08	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5X8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5X4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5X0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5U6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5T4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B8XYB6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B8XYA7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B8XU68	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFD6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFD5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFC9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFC6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFC3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFB9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5Y6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFB8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFA8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFA6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFA4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFA3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFA2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF97	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF96	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF94	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF93	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF92	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF90	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF83	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF82	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF73	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TFB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V5Z4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V609	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V613	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C1JHZ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C1JHY2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6Q8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6Q4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6Q0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6M3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6L9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6K4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6K0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6I4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6I0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6G4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6F2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6E4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6E0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6B6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6B2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V621	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V625	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V629	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V634	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V637	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V645	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HP50	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V660	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V684	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V688	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V692	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6A0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6A5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V6A8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B9V672	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HP53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HP57	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPG9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G1Y1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G1X2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7DZM1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6X9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6X0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6W1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6V2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6U3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6S5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6P8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6N9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6M1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6L2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6K3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G289	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6J4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6H6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6G7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6F8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6E9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6E0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6C2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6B3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6A4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A695	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A686	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A677	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A668	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A659	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A650	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A6I5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G298	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2A7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2B6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6T9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6T3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6S5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6S1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6S0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6R6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6R5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6R2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6Q9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6Q3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6P8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6P7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8BP41	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQA5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ99	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ93	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ87	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2C5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2D4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2E3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2F2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2G1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2H0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7A641	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2H9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2N3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7IZC8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ63	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ69	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ75	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7TQ81	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C7G2M4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C8C6U7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C6L640	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C6L622	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ67	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ66	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ65	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ01	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ00	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPZ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPT2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPT1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPR7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HQ68	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPR6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPK5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPJ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPJ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPJ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPI9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPI7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPI5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPI3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPI1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPH9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPH7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPH5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPH3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
C5HPH1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
